latitude,longitude,floorSize,url,price
40.638573,-74.135617,"3,600",https://www.zillow.com/homedetails/78-Faber-St-Staten-Island-NY-10302/32297349_zpid/,"Est. $691,216"
40.684122,-73.819789,"1,473",https://www.zillow.com/homedetails/10729-122nd-St-Jamaica-NY-11419/32128862_zpid/,"Est. $622,309"
40.630517,-74.157337,840,https://www.zillow.com/homedetails/17-Continental-Pl-Staten-Island-NY-10303/32299883_zpid/,"Est. $395,997"
40.637021,-74.13713,"1,944",https://www.zillow.com/homedetails/77-Harrison-Ave-Staten-Island-NY-10302/32297408_zpid/,$--
40.555967,-74.179456,"1,302",https://www.zillow.com/homedetails/92-Alexander-Ave-Staten-Island-NY-10312/32358421_zpid/,"Est. $534,279"
40.664066,-73.773879,"1,978",https://www.zillow.com/homedetails/16730-145th-Ave-Jamaica-NY-11434/32207008_zpid/,"Est. $691,827"
40.675467,-73.824488,"1,500",https://www.zillow.com/homedetails/11554-114th-Pl-Jamaica-NY-11420/32174979_zpid/,"Est. $705,969"
40.689982,-73.926402,"3,360",https://www.zillow.com/homedetails/791-Quincy-St-Brooklyn-NY-11221/83044496_zpid/,"Est. $1,412,990"
40.753524,-73.932628,"2,376",https://www.zillow.com/homedetails/3814-31st-St-Long-Island-City-NY-11101/31936542_zpid/,"Est. $1,494,432"
40.832267,-73.928647,"2,710",https://www.zillow.com/homedetails/977-Woodycrest-Ave-Bronx-NY-10452/29778372_zpid/,$--
40.713034,-73.750131,"1,400",https://www.zillow.com/homedetails/9934-Bellaire-Pl-Jamaica-NY-11429/32154005_zpid/,"Est. $560,719"
40.837613,-73.856454,650,https://www.zillow.com/homedetails/2055-Saint-Raymond-Ave-2G-Bronx-NY-10462/29805296_zpid/,"$190,000"
40.679482,-73.909338,"2,430",https://www.zillow.com/homedetails/160-Hull-St-Brooklyn-NY-11233/30601014_zpid/,"Est. $1,143,126"
40.559535,-74.125965,960,https://www.zillow.com/homedetails/313-Montreal-Ave-Staten-Island-NY-10306/32343836_zpid/,"$675,000"
40.7679,-73.88951,876,https://www.zillow.com/homedetails/2210-80th-St-APT-3F-East-Elmhurst-NY-11370/2084248764_zpid/,"$559,000"
40.667363,-73.760606,"2,465",https://www.zillow.com/homedetails/18316-144th-Ave-Jamaica-NY-11413/112518381_zpid/,"Est. $756,382"
40.685032,-73.956292,"3,120",https://www.zillow.com/homedetails/65-Monroe-St-Brooklyn-NY-11216/30614070_zpid/,"Est. $1,717,580"
40.663106,-73.88505,"1,224",https://www.zillow.com/homedetails/711-Schenck-Ave-Brooklyn-NY-11207/30647086_zpid/,"Est. $594,839"
40.595708,-73.928927,"1,024",https://www.zillow.com/homedetails/96-Aster-Ct-Brooklyn-NY-11229/30794632_zpid/,"Est. $577,153"
40.673236,-73.935296,"1,859",https://www.zillow.com/homedetails/1244-Prospect-Pl-Brooklyn-NY-11213/30596140_zpid/,"Est. $915,932"
40.672017,-73.806527,"1,752",https://www.zillow.com/homedetails/13124-Sutter-Ave-Jamaica-NY-11420/32177150_zpid/,"Est. $509,817"
40.63911,-73.906876,988,https://www.zillow.com/homedetails/913-E-88th-St-Brooklyn-NY-11236/30769517_zpid/,"Est. $524,782"
40.67002,-73.782181,"1,492",https://www.zillow.com/homedetails/13414-154th-St-Jamaica-NY-11434/32188170_zpid/,"Est. $658,690"
40.634225,-74.000901,"1,332",https://www.zillow.com/homedetails/1069-56th-St-Brooklyn-NY-11219/30687186_zpid/,"Est. $985,293"
40.545939,-74.209355,"1,422",https://www.zillow.com/homedetails/795-Rossville-Ave-Staten-Island-NY-10309/62711191_zpid/,"Est. $648,456"
40.660597,-73.89896,"2,000",https://www.zillow.com/homedetails/428-Newport-St-Brooklyn-NY-11207/30636195_zpid/,"Est. $681,639"
40.609188,-73.911571,"2,664",https://www.zillow.com/homedetails/2615-Mill-Ave-Brooklyn-NY-11234/30788705_zpid/,"Est. $908,692"
40.675159,-73.884179,"1,188",https://www.zillow.com/homedetails/707-Glenmore-Ave-Brooklyn-NY-11208/30638731_zpid/,"Est. $606,706"
40.622024,-73.933581,"2,912",https://www.zillow.com/homedetails/4314-Flatlands-Ave-Brooklyn-NY-11234/30762751_zpid/,"Est. $878,927"
40.590528,-74.073591,"1,550",https://www.zillow.com/homedetails/40-Mclaughlin-St-Staten-Island-NY-10305/32328255_zpid/,"Est. $583,122"
40.60641,-74.170351,"1,760",https://www.zillow.com/homedetails/310-Graham-Ave-Staten-Island-NY-10314/32310774_zpid/,"Est. $472,733"
40.703994,-73.727974,780,https://www.zillow.com/homedetails/22911-113th-Ave-Jamaica-NY-11429/32163788_zpid/,"Est. $460,276"
40.703097,-73.743921,"1,008",https://www.zillow.com/homedetails/211-07-Colfax-St-Jamaica-NY-11412/32161797_zpid/,"Est. $525,233"
40.68015,-73.771742,"2,800",https://www.zillow.com/homedetails/12714-172nd-St-Jamaica-NY-11434/89025532_zpid/,"Est. $721,507"
40.6693,-73.764176,"1,948",https://www.zillow.com/homedetails/14302-180th-St-Jamaica-NY-11434/32202839_zpid/,"Est. $646,873"
40.510852,-74.24878,"1,440",https://www.zillow.com/homedetails/15-Eden-Ct-Staten-Island-NY-10307/32377341_zpid/,"Est. $469,941"
40.698988,-73.95837,"1,029",https://www.zillow.com/homedetails/417-Flushing-Ave-APT-8B-Brooklyn-NY-11205/79711341_zpid/,"Est. $868,543"
40.662042,-73.934995,"1,800",https://www.zillow.com/homedetails/767-Maple-St-Brooklyn-NY-11203/30657356_zpid/,"Est. $811,477"
40.673035,-73.9332,"1,836",https://www.zillow.com/homedetails/171-Schenectady-Ave-Brooklyn-NY-11213/68310360_zpid/,"Est. $889,023"
40.6296,-74.077487,"1,414",https://www.zillow.com/homedetails/69-Sands-St-Staten-Island-NY-10304/32284362_zpid/,"Est. $217,251"
40.559624,-74.108002,"1,280",https://www.zillow.com/homedetails/295-Finley-Ave-Staten-Island-NY-10306/32335372_zpid/,$--
40.602021,-74.119732,"1,820",https://www.zillow.com/homedetails/23-Ocean-Ter-Staten-Island-NY-10314/32288888_zpid/,$--
40.580104,-73.964586,900,https://www.zillow.com/homedetails/2934-Brighton-4th-St-B-Brooklyn-NY-11235/68312419_zpid/,"Est. $525,492"
40.520637,-74.210136,"2,600",https://www.zillow.com/homedetails/19-Rigimar-Ct-Staten-Island-NY-10309/59820921_zpid/,"Est. $932,613"
40.548541,-74.213478,"1,310",https://www.zillow.com/homedetails/217-Balsam-Pl-Staten-Island-NY-10309/32372431_zpid/,"Est. $420,508"
40.59726,-73.800289,"1,817",https://www.zillow.com/homedetails/6943-Hillmeyer-Ave-Far-Rockaway-NY-11692/32224934_zpid/,"Est. $532,111"
40.508675,-74.246486,"1,680",https://www.zillow.com/homedetails/271-Main-St-Staten-Island-NY-10307/32376434_zpid/,$--
40.563526,-74.186888,"1,510",https://www.zillow.com/homedetails/719-Ilyssa-Way-Staten-Island-NY-10312/32360437_zpid/,"Est. $401,654"
40.653086,-73.739227,"3,120",https://www.zillow.com/homedetails/24421-149th-Ave-Jamaica-NY-11422/32213962_zpid/,"Est. $854,807"
40.69011,-73.868139,"2,248",https://www.zillow.com/homedetails/42-Eldert-Ln-Brooklyn-NY-11208/30641965_zpid/,"Est. $781,854"
40.635668,-74.153721,"1,800",https://www.zillow.com/homedetails/31-Laguna-Ln-Staten-Island-NY-10303/54051007_zpid/,"Est. $445,887"
40.665694,-73.918777,"1,568",https://www.zillow.com/homedetails/102-Grafton-St-Brooklyn-NY-11212/30632009_zpid/,$--
40.63567,-74.166895,"1,001",https://www.zillow.com/homedetails/92-Arlington-Pl-Staten-Island-NY-10303/32301047_zpid/,"Est. $363,368"
40.633108,-73.932207,"1,425",https://www.zillow.com/homedetails/4604-Glendale-Ct-Brooklyn-NY-11234/30758050_zpid/,"Est. $649,531"
40.688675,-73.795005,732,https://www.zillow.com/homedetails/11110-153rd-St-Jamaica-NY-11433/32185059_zpid/,"Est. $778,279"
40.634375,-73.90243,"1,760",https://www.zillow.com/homedetails/8717-Avenue-L-Brooklyn-NY-11236/30770610_zpid/,$--
40.675711,-73.918094,"1,872",https://www.zillow.com/homedetails/2042-Pacific-St-Brooklyn-NY-11233/30598146_zpid/,"Est. $898,231"
40.616466,-74.086012,"1,904",https://www.zillow.com/homedetails/27-Metcalfe-St-Staten-Island-NY-10304/32287647_zpid/,$--
40.561898,-74.106211,"1,260",https://www.zillow.com/homedetails/206-Milton-Ave-Staten-Island-NY-10306/32335173_zpid/,"Est. $630,737"
40.660686,-73.86652,"2,606",https://www.zillow.com/homedetails/12697-12699-Flatlands-Ave-Brooklyn-NY-11208/68310678_zpid/,"Est. $716,331"
40.686519,-73.930448,"2,400",https://www.zillow.com/homedetails/777-Putnam-Ave-Brooklyn-NY-11221/30603983_zpid/,$--
40.664728,-73.916981,"2,640",https://www.zillow.com/homedetails/85-Blake-Ave-Brooklyn-NY-11212/83049217_zpid/,"Est. $691,744"
40.56376,-74.099782,"1,076",https://www.zillow.com/homedetails/35-Wavecrest-St-Staten-Island-NY-10306/64610234_zpid/,"Est. $400,030"
40.620749,-74.15126,"1,180",https://www.zillow.com/homedetails/23-Peter-St-A-Staten-Island-NY-10314/32302756_zpid/,"Est. $400,120"
40.54431,-74.200804,"4,702",https://www.zillow.com/homedetails/20-Venus-Pl-Staten-Island-NY-10312/32363757_zpid/,"Est. $1,209,311"
40.557683,-74.160175,"1,044",https://www.zillow.com/homedetails/360-Barlow-Ave-APT-13-Staten-Island-NY-10308/32353265_zpid/,"Est. $338,660"
40.655741,-73.916562,"3,122",https://www.zillow.com/homedetails/491-E-95th-St-Brooklyn-NY-11212/30653306_zpid/,"Est. $875,803"
40.663132,-73.917521,"2,080",https://www.zillow.com/homedetails/211-Grafton-St-Brooklyn-NY-11212/30632308_zpid/,"Est. $666,680"
40.632656,-74.07776,"2,649",https://www.zillow.com/homedetails/57-Clinton-St-Staten-Island-NY-10304/32284309_zpid/,"Est. $632,638"
40.627128,-73.969916,"1,948",https://www.zillow.com/homedetails/984-E-7th-St-Brooklyn-NY-11230/30715817_zpid/,"Est. $2,334,133"
40.682652,-73.83093,"1,313",https://www.zillow.com/homedetails/10465-110th-St-Jamaica-NY-11419/32125826_zpid/,"Est. $593,954"
40.633456,-74.123297,"1,260",https://www.zillow.com/homedetails/208-Taylor-St-Staten-Island-NY-10310/32276327_zpid/,"Est. $411,434"
40.603065,-73.987588,"1,442",https://www.zillow.com/homedetails/2333-81st-St-Brooklyn-NY-11214/30729342_zpid/,"Est. $909,970"
40.667134,-73.938954,"3,456",https://www.zillow.com/homedetails/1498-President-St-Brooklyn-NY-11213/30597346_zpid/,"Est. $1,318,693"
40.643133,-73.924846,"1,991",https://www.zillow.com/homedetails/5477-Kings-Hwy-Brooklyn-NY-11203/30656352_zpid/,"Est. $683,696"
40.625966,-74.021906,"2,360",https://www.zillow.com/homedetails/572-78th-St-Brooklyn-NY-11209/30696977_zpid/,"Est. $1,348,464"
40.637401,-73.934345,"1,938",https://www.zillow.com/homedetails/1441-Troy-Ave-Brooklyn-NY-11203/30663476_zpid/,"Est. $651,040"
40.877456,-73.857708,"2,559",https://www.zillow.com/homedetails/941-E-213th-St-Bronx-NY-10469/29827563_zpid/,"Est. $638,831"
40.827807,-73.908018,"2,021",https://www.zillow.com/homedetails/498-E-166th-St-Bronx-NY-10456/29777569_zpid/,$--
40.853236,-73.90044,"2,862",https://www.zillow.com/homedetails/2094-Ryer-Ave-Bronx-NY-10457/29785763_zpid/,"Est. $817,430"
40.727544,-74.000154,"5,807",https://www.zillow.com/homedetails/168-Thompson-St-New-York-NY-10012/31497797_zpid/,$--
40.87601,-73.839202,946,https://www.zillow.com/homedetails/3255-Ely-Ave-Bronx-NY-10469/29830344_zpid/,$--
40.740344,-73.854548,"3,024",https://www.zillow.com/homedetails/10613-Otis-Ave-Flushing-NY-11368/31974866_zpid/,"Est. $1,074,093"
40.711702,-73.757274,"1,280",https://www.zillow.com/homedetails/9914-203rd-St-Jamaica-NY-11423/32153869_zpid/,"Est. $612,996"
40.740864,-73.870215,"2,350",https://www.zillow.com/homedetails/9314-50th-Ave-Flushing-NY-11373/31972922_zpid/,"Est. $1,377,030"
40.885632,-73.868693,"1,566",https://www.zillow.com/homedetails/3546-Webster-Ave-Bronx-NY-10467/29788948_zpid/,$--
40.626501,-73.940404,"1,080",https://www.zillow.com/homedetails/1234-E-37th-St-Brooklyn-NY-11210/30752888_zpid/,"$899,999"
40.749958,-73.89785,,https://www.zillow.com/homedetails/3514-65th-St-Woodside-NY-11377/2134450104_zpid/,"$1,299,990"
40.812545,-73.887203,"1,438",https://www.zillow.com/homedetails/613-Coster-St-Bronx-NY-10474/29781278_zpid/,"$525,000"
40.66632,-73.85033,"1,200",https://www.zillow.com/homedetails/8429-153rd-Ave-APT-4H-Jamaica-NY-11414/32168689_zpid/,"$429,999"
